rank,title,artist,song_id,year_month,genre,month,year,season
1,"기쁨, 슬픔, 아름다운 마음",AKMU (악뮤),601719416,202604,발라드,4,2026,봄
2,소문의 낙원,AKMU (악뮤),601719413,202604,록,4,2026,봄
3,RUDE!,Hearts2Hearts (하츠투하츠),601332163,202604,댄스,4,2026,봄
4,BANG BANG,IVE (아이브),601237102,202604,댄스,4,2026,봄
5,404 (New Era),KiiiKiii (키키),601013499,202604,댄스,4,2026,봄
6,사랑하게 될 거야,한로로,36730261,202604,인디,4,2026,봄
7,Drowning,WOODZ,36397952,202604,록,4,2026,봄
8,SWIM,방탄소년단,601555642,202604,R&B,4,2026,봄
9,Good Goodbye,화사 (HWASA),600287375,202604,발라드,4,2026,봄
10,0+0,한로로,39504779,202604,인디,4,2026,봄
11,타임캡슐,다비치,600299706,202604,발라드,4,2026,봄
12,멸종위기사랑,이찬혁,39307948,202604,댄스,4,2026,봄
13,그대 작은 나의 세상이 되어,카더가든,33241003,202604,발라드,4,2026,봄
14,너에게 닿기를,10CM,38626852,202604,록,4,2026,봄
15,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),32061975,202604,발라드,4,2026,봄
16,Body to Body,방탄소년단,601555636,202604,기타,4,2026,봄
17,어제보다 슬픈 오늘,우디 (Woody),38733032,202604,발라드,4,2026,봄
18,Blue Valentine,NMIXX,600243411,202604,댄스,4,2026,봄
19,너의 모든 순간,성시경,4446485,202604,발라드,4,2026,봄
20,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166708,202604,기타,4,2026,봄
21,"TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush)","김하온 (HAON), Nosun, Raf Sandou, Marv, 정준혁",601461624,202604,기타,4,2026,봄
22,Popcorn,도경수(D.O.),37473973,202604,발라드,4,2026,봄
23,뛰어(JUMP),BLACKPINK,39298775,202604,댄스,4,2026,봄
24,모르시나요(PROD.로코베리),조째즈,38429074,202604,발라드,4,2026,봄
25,BLACKHOLE,IVE (아이브),601356371,202604,댄스,4,2026,봄
26,toxic till the end,로제 (ROSÉ),38300904,202604,록,4,2026,봄
27,캐치 캐치,YENA (최예나),601479669,202604,댄스,4,2026,봄
28,내게 사랑이 뭐냐고 물어본다면,로이킴,38104031,202604,발라드,4,2026,봄
29,천상연,이창섭,37228861,202604,발라드,4,2026,봄
30,HAPPY,DAY6 (데이식스),37323944,202604,록,4,2026,봄
31,사랑인가 봐,멜로망스,34657844,202604,발라드,4,2026,봄
32,Love Love Love (Feat. Yoong Jin Of Casker),에픽하이 (EPIK HIGH),1556553,202604,기타,4,2026,봄
33,2.0,방탄소년단,601555640,202604,기타,4,2026,봄
34,사랑은 봄비처럼...이별은 겨울비처럼...,임현정,1121123,202604,발라드,4,2026,봄
35,Whiplash,aespa,38123332,202604,댄스,4,2026,봄
36,한 페이지가 될 수 있게,DAY6 (데이식스),31927275,202604,록,4,2026,봄
37,like JENNIE,제니 (JENNIE),38629386,202604,댄스,4,2026,봄
38,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON,38242510,202604,기타,4,2026,봄
39,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),36699489,202604,발라드,4,2026,봄
40,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,30962526,202604,발라드,4,2026,봄
41,소나기,이클립스 (ECLIPSE),37390939,202604,발라드,4,2026,봄
42,SPAGHETTI (feat. j-hope of BTS),"LE SSERAFIM (르세라핌), j-hope",600354699,202604,댄스,4,2026,봄
43,청춘만화,이무진,38071559,202604,록,4,2026,봄
44,Hooligan,방탄소년단,601555637,202604,기타,4,2026,봄
45,나는 반딧불,황가람,38123338,202604,발라드,4,2026,봄
46,주저하는 연인들을 위해,잔나비,31666417,202604,인디,4,2026,봄
47,Flower,오반(OVAN),38635449,202604,발라드,4,2026,봄
48,청혼하지 않을 이유를 못 찾았어,이무진,37375706,202604,발라드,4,2026,봄
49,예뻤어,DAY6 (데이식스),30232719,202604,록,4,2026,봄
50,Welcome to the Show,DAY6 (데이식스),37323943,202604,록,4,2026,봄
51,달리 표현할 수 없어요,로이킴,600359330,202604,발라드,4,2026,봄
52,FAMOUS,ALLDAY PROJECT,39156202,202604,댄스,4,2026,봄
53,봄날,방탄소년단,30244931,202604,기타,4,2026,봄
54,눈을 감아도(2026),순순희(지환),601379618,202604,발라드,4,2026,봄
55,시작의 아이 ❍,"박다혜, 마크툽 (MAKTUB)",39566906,202604,R&B,4,2026,봄
56,ONE MORE TIME,ALLDAY PROJECT,600513208,202604,댄스,4,2026,봄
57,STYLE,Hearts2Hearts (하츠투하츠),39161085,202604,댄스,4,2026,봄
58,APT.,"로제 (ROSÉ), Bruno Mars",38120327,202604,댄스,4,2026,봄
59,Love wins all,아이유,37145732,202604,발라드,4,2026,봄
60,첫 만남은 계획대로 되지 않아,TWS (투어스),37140709,202604,댄스,4,2026,봄
61,REBEL HEART,IVE (아이브),38444825,202604,댄스,4,2026,봄
62,KISS KISS KISS (Feat. 선우 (THE BOYZ)) (Prod. by Hukky Shibaseki),"NOWIMYOUNG (나우아임영), Royal 44",601587114,202604,기타,4,2026,봄
63,다정히 내 이름을 부르면,"경서예지, 전건호",33496587,202604,발라드,4,2026,봄
64,FOCUS,Hearts2Hearts (하츠투하츠),600320356,202604,댄스,4,2026,봄
65,Seven (feat. Latto) - Clean Ver.,정국,36617841,202604,댄스,4,2026,봄
66,오늘만 I LOVE YOU,BOYNEXTDOOR,38426197,202604,댄스,4,2026,봄
67,헤어지자 말해요,박재정,36382580,202604,발라드,4,2026,봄
68,OVERDRIVE,TWS (투어스),600280518,202604,댄스,4,2026,봄
69,Die With A Smile,"Lady Gaga, Bruno Mars",37901626,202604,기타,4,2026,봄
70,이 밤을 빌려 말해요,PLAVE,600791038,202604,발라드,4,2026,봄
71,NOT CUTE ANYMORE,아일릿(ILLIT),600551548,202604,댄스,4,2026,봄
72,FYA,방탄소년단,601555639,202604,댄스,4,2026,봄
73,Never Ending Story,아이유,39051429,202604,발라드,4,2026,봄
74,인사,범진,34451383,202604,발라드,4,2026,봄
75,Soda Pop,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166705,202604,기타,4,2026,봄
76,사랑은 늘 도망가,임영웅,34061322,202604,발라드,4,2026,봄
77,시작의 아이,마크툽 (MAKTUB),38388023,202604,R&B,4,2026,봄
78,눈사람,정승환,30877002,202604,발라드,4,2026,봄
79,Magnetic,아일릿(ILLIT),37347911,202604,댄스,4,2026,봄
80,에피소드,이무진,37053556,202604,록,4,2026,봄
81,Aliens,방탄소년단,601555638,202604,기타,4,2026,봄
82,I AM,IVE (아이브),36356993,202604,댄스,4,2026,봄
83,Like Animals,방탄소년단,601555645,202604,록,4,2026,봄
84,XOXZ,IVE (아이브),39693013,202604,댄스,4,2026,봄
85,Flashback,엔플라잉 (N.Flying),33548514,202604,록,4,2026,봄
86,그래 늦지 않았어 (2025),"아샤트리, 이예은, 전건호",600493407,202604,발라드,4,2026,봄
87,한번 더 이별,이창섭,39721328,202604,발라드,4,2026,봄
88,TOO BAD (feat. Anderson .Paak),G-DRAGON,38589554,202604,기타,4,2026,봄
89,"힙합보단 사랑, 사랑보단 돈 (Feat. 베이식)",노아주다 (noahjooda),34752757,202604,발라드,4,2026,봄
90,끝사랑,테이,601273260,202604,발라드,4,2026,봄
91,Merry Go Round,방탄소년단,601555643,202604,R&B,4,2026,봄
92,Hype Boy,NewJeans,35454426,202604,댄스,4,2026,봄
93,운명 (2025),"먼데이 키즈, 이이경",39430660,202604,발라드,4,2026,봄
94,햇빛 bless you,AKMU (악뮤),601719417,202604,록,4,2026,봄
95,One More Night,방탄소년단,601555647,202604,댄스,4,2026,봄
96,봄 내음보다 너를,김나영,33411344,202604,발라드,4,2026,봄
97,Dynamite,방탄소년단,32872978,202604,댄스,4,2026,봄
98,they don’t know ’bout us,방탄소년단,601555646,202604,R&B,4,2026,봄
99,Please,방탄소년단,601555648,202604,R&B,4,2026,봄
100,MY LOVE(2025),"이예은, 아샤트리, 전건호",38583620,202604,발라드,4,2026,봄
1,BANG BANG,IVE (아이브),601237102,202603,댄스,3,2026,봄
2,404 (New Era),KiiiKiii (키키),601013499,202603,댄스,3,2026,봄
3,RUDE!,Hearts2Hearts (하츠투하츠),601332163,202603,댄스,3,2026,봄
4,Good Goodbye,화사 (HWASA),600287375,202603,발라드,3,2026,봄
5,사랑하게 될 거야,한로로,36730261,202603,인디,3,2026,봄
6,Drowning,WOODZ,36397952,202603,록,3,2026,봄
7,0+0,한로로,39504779,202603,인디,3,2026,봄
8,그대 작은 나의 세상이 되어,카더가든,33241003,202603,발라드,3,2026,봄
9,타임캡슐,다비치,600299706,202603,발라드,3,2026,봄
10,BLACKHOLE,IVE (아이브),601356371,202603,댄스,3,2026,봄
11,Blue Valentine,NMIXX,600243411,202603,댄스,3,2026,봄
12,멸종위기사랑,이찬혁,39307948,202603,댄스,3,2026,봄
13,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166708,202603,기타,3,2026,봄
14,어제보다 슬픈 오늘,우디 (Woody),38733032,202603,발라드,3,2026,봄
15,뛰어(JUMP),BLACKPINK,39298775,202603,댄스,3,2026,봄
16,toxic till the end,로제 (ROSÉ),38300904,202603,록,3,2026,봄
17,"TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush)","김하온 (HAON), Nosun, Raf Sandou, Marv, 정준혁",601461624,202603,기타,3,2026,봄
18,너의 모든 순간,성시경,4446485,202603,발라드,3,2026,봄
19,모르시나요(PROD.로코베리),조째즈,38429074,202603,발라드,3,2026,봄
20,너에게 닿기를,10CM,38626852,202603,록,3,2026,봄
21,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),32061975,202603,발라드,3,2026,봄
22,SPAGHETTI (feat. j-hope of BTS),"LE SSERAFIM (르세라핌), j-hope",600354699,202603,댄스,3,2026,봄
23,사랑은 봄비처럼...이별은 겨울비처럼...,임현정,1121123,202603,발라드,3,2026,봄
24,Love Love Love (Feat. Yoong Jin Of Casker),에픽하이 (EPIK HIGH),1556553,202603,기타,3,2026,봄
25,ONE MORE TIME,ALLDAY PROJECT,600513208,202603,댄스,3,2026,봄
26,내게 사랑이 뭐냐고 물어본다면,로이킴,38104031,202603,발라드,3,2026,봄
27,천상연,이창섭,37228861,202603,발라드,3,2026,봄
28,like JENNIE,제니 (JENNIE),38629386,202603,댄스,3,2026,봄
29,달리 표현할 수 없어요,로이킴,600359330,202603,발라드,3,2026,봄
30,NOT CUTE ANYMORE,아일릿(ILLIT),600551548,202603,댄스,3,2026,봄
31,Whiplash,aespa,38123332,202603,댄스,3,2026,봄
32,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON,38242510,202603,기타,3,2026,봄
33,FAMOUS,ALLDAY PROJECT,39156202,202603,댄스,3,2026,봄
34,FOCUS,Hearts2Hearts (하츠투하츠),600320356,202603,댄스,3,2026,봄
35,나는 반딧불,황가람,38123338,202603,발라드,3,2026,봄
36,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,30962526,202603,발라드,3,2026,봄
37,HAPPY,DAY6 (데이식스),37323944,202603,록,3,2026,봄
38,STYLE,Hearts2Hearts (하츠투하츠),39161085,202603,댄스,3,2026,봄
39,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),36699489,202603,발라드,3,2026,봄
40,SWIM,방탄소년단,601555642,202603,R&B,3,2026,봄
41,청춘만화,이무진,38071559,202603,록,3,2026,봄
42,GO,BLACKPINK,601412016,202603,댄스,3,2026,봄
43,시작의 아이 ❍,"박다혜, 마크툽 (MAKTUB)",39566906,202603,R&B,3,2026,봄
44,소나기,이클립스 (ECLIPSE),37390939,202603,발라드,3,2026,봄
45,한 페이지가 될 수 있게,DAY6 (데이식스),31927275,202603,록,3,2026,봄
46,사랑인가 봐,멜로망스,34657844,202603,발라드,3,2026,봄
47,REBEL HEART,IVE (아이브),38444825,202603,댄스,3,2026,봄
48,OVERDRIVE,TWS (투어스),600280518,202603,댄스,3,2026,봄
49,Flower,오반(OVAN),38635449,202603,발라드,3,2026,봄
50,예뻤어,DAY6 (데이식스),30232719,202603,록,3,2026,봄
51,APT.,"로제 (ROSÉ), Bruno Mars",38120327,202603,댄스,3,2026,봄
52,청혼하지 않을 이유를 못 찾았어,이무진,37375706,202603,발라드,3,2026,봄
53,"힙합보단 사랑, 사랑보단 돈 (Feat. 베이식)",노아주다 (noahjooda),34752757,202603,발라드,3,2026,봄
54,주저하는 연인들을 위해,잔나비,31666417,202603,인디,3,2026,봄
55,Welcome to the Show,DAY6 (데이식스),37323943,202603,록,3,2026,봄
56,오늘만 I LOVE YOU,BOYNEXTDOOR,38426197,202603,댄스,3,2026,봄
57,첫 만남은 계획대로 되지 않아,TWS (투어스),37140709,202603,댄스,3,2026,봄
58,Love wins all,아이유,37145732,202603,발라드,3,2026,봄
59,Soda Pop,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166705,202603,기타,3,2026,봄
60,Die With A Smile,"Lady Gaga, Bruno Mars",37901626,202603,기타,3,2026,봄
61,끝사랑,테이,601273260,202603,발라드,3,2026,봄
62,시작의 아이,마크툽 (MAKTUB),38388023,202603,R&B,3,2026,봄
63,XOXZ,IVE (아이브),39693013,202603,댄스,3,2026,봄
64,다정히 내 이름을 부르면,"경서예지, 전건호",33496587,202603,발라드,3,2026,봄
65,헤어지자 말해요,박재정,36382580,202603,발라드,3,2026,봄
66,눈을 감아도(2026),순순희(지환),601379618,202603,발라드,3,2026,봄
67,Never Ending Story,아이유,39051429,202603,발라드,3,2026,봄
68,인사,범진,34451383,202603,발라드,3,2026,봄
69,그래 늦지 않았어 (2025),"아샤트리, 이예은, 전건호",600493407,202603,발라드,3,2026,봄
70,사랑은 늘 도망가,임영웅,34061322,202603,발라드,3,2026,봄
71,I AM,IVE (아이브),36356993,202603,댄스,3,2026,봄
72,눈사람,정승환,30877002,202603,발라드,3,2026,봄
73,운명 (2025),"먼데이 키즈, 이이경",39430660,202603,발라드,3,2026,봄
74,Magnetic,아일릿(ILLIT),37347911,202603,댄스,3,2026,봄
75,한번 더 이별,이창섭,39721328,202603,발라드,3,2026,봄
76,Body to Body,방탄소년단,601555636,202603,기타,3,2026,봄
77,TOO BAD (feat. Anderson .Paak),G-DRAGON,38589554,202603,기타,3,2026,봄
78,Seven (feat. Latto) - Clean Ver.,정국,36617841,202603,댄스,3,2026,봄
79,에피소드,이무진,37053556,202603,록,3,2026,봄
80,MY LOVE(2025),"이예은, 아샤트리, 전건호",38583620,202603,발라드,3,2026,봄
81,Hype Boy,NewJeans,35454426,202603,댄스,3,2026,봄
82,하얀 그리움,프로미스나인,600607173,202603,댄스,3,2026,봄
83,비의 랩소디,임재현,37023625,202603,발라드,3,2026,봄
84,슬픈 초대장,순순희(지환),37069064,202603,발라드,3,2026,봄
85,사랑의 언어 (Love Language),김민석 (멜로망스),600906236,202603,록,3,2026,봄
86,Supernova,aespa,37524037,202603,댄스,3,2026,봄
87,"Zoo (From ""Zootopia 2""/Soundtrack Version)","Disney, Shakira",600258470,202603,기타,3,2026,봄
88,Rich Man,aespa,600024643,202603,댄스,3,2026,봄
89,Daydream,웬디 (WENDY),600906246,202603,발라드,3,2026,봄
90,빌려온 고양이 (Do the Dance),아일릿(ILLIT),39116012,202603,댄스,3,2026,봄
91,365일,이창섭,600668850,202603,발라드,3,2026,봄
92,Dirty Work,aespa,39121279,202603,댄스,3,2026,봄
93,IRIS OUT,Kenshi Yonezu,600032332,202603,기타,3,2026,봄
94,싹 (Feat. 로꼬) (Prod. By GRAY),"OXYNOVA, MASON HOME, MILLI, foggyatthebottom, OSUN (권오선)",601461623,202603,기타,3,2026,봄
95,이 밤을 빌려 말해요,PLAVE,600791038,202603,발라드,3,2026,봄
96,Hollywood Action,BOYNEXTDOOR,600318353,202603,댄스,3,2026,봄
97,고민중독,QWER,37373234,202603,록,3,2026,봄
98,우리들의 블루스,임영웅,34908740,202603,발라드,3,2026,봄
99,봄 내음보다 너를,김나영,33411344,202603,발라드,3,2026,봄
100,가만히 눈을 감고,DK(디셈버),600035196,202603,발라드,3,2026,봄
1,Good Goodbye,화사 (HWASA),600287375,202602,발라드,2,2026,겨울
2,404 (New Era),KiiiKiii (키키),601013499,202602,댄스,2,2026,겨울
3,그대 작은 나의 세상이 되어,카더가든,33241003,202602,발라드,2,2026,겨울
4,사랑하게 될 거야,한로로,36730261,202602,인디,2,2026,겨울
5,Drowning,WOODZ,36397952,202602,록,2,2026,겨울
6,타임캡슐,다비치,600299706,202602,발라드,2,2026,겨울
7,BANG BANG,IVE (아이브),601237102,202602,댄스,2,2026,겨울
8,Blue Valentine,NMIXX,600243411,202602,댄스,2,2026,겨울
9,0+0,한로로,39504779,202602,인디,2,2026,겨울
10,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166708,202602,기타,2,2026,겨울
11,멸종위기사랑,이찬혁,39307948,202602,댄스,2,2026,겨울
12,SPAGHETTI (feat. j-hope of BTS),"LE SSERAFIM (르세라핌), j-hope",600354699,202602,댄스,2,2026,겨울
13,ONE MORE TIME,ALLDAY PROJECT,600513208,202602,댄스,2,2026,겨울
14,어제보다 슬픈 오늘,우디 (Woody),38733032,202602,발라드,2,2026,겨울
15,뛰어(JUMP),BLACKPINK,39298775,202602,댄스,2,2026,겨울
16,NOT CUTE ANYMORE,아일릿(ILLIT),600551548,202602,댄스,2,2026,겨울
17,toxic till the end,로제 (ROSÉ),38300904,202602,록,2,2026,겨울
18,모르시나요(PROD.로코베리),조째즈,38429074,202602,발라드,2,2026,겨울
19,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),32061975,202602,발라드,2,2026,겨울
20,달리 표현할 수 없어요,로이킴,600359330,202602,발라드,2,2026,겨울
21,너의 모든 순간,성시경,4446485,202602,발라드,2,2026,겨울
22,like JENNIE,제니 (JENNIE),38629386,202602,댄스,2,2026,겨울
23,FAMOUS,ALLDAY PROJECT,39156202,202602,댄스,2,2026,겨울
24,내게 사랑이 뭐냐고 물어본다면,로이킴,38104031,202602,발라드,2,2026,겨울
25,천상연,이창섭,37228861,202602,발라드,2,2026,겨울
26,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON,38242510,202602,기타,2,2026,겨울
27,Love Love Love (Feat. Yoong Jin Of Casker),에픽하이 (EPIK HIGH),1556553,202602,기타,2,2026,겨울
28,너에게 닿기를,10CM,38626852,202602,록,2,2026,겨울
29,하얀 그리움,프로미스나인,600607173,202602,댄스,2,2026,겨울
30,사랑은 봄비처럼...이별은 겨울비처럼...,임현정,1121123,202602,발라드,2,2026,겨울
31,Whiplash,aespa,38123332,202602,댄스,2,2026,겨울
32,"힙합보단 사랑, 사랑보단 돈 (Feat. 베이식)",노아주다 (noahjooda),34752757,202602,발라드,2,2026,겨울
33,나는 반딧불,황가람,38123338,202602,발라드,2,2026,겨울
34,Soda Pop,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166705,202602,기타,2,2026,겨울
35,시작의 아이 ❍,"박다혜, 마크툽 (MAKTUB)",39566906,202602,R&B,2,2026,겨울
36,OVERDRIVE,TWS (투어스),600280518,202602,댄스,2,2026,겨울
37,청춘만화,이무진,38071559,202602,록,2,2026,겨울
38,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,30962526,202602,발라드,2,2026,겨울
39,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),36699489,202602,발라드,2,2026,겨울
40,REBEL HEART,IVE (아이브),38444825,202602,댄스,2,2026,겨울
41,HAPPY,DAY6 (데이식스),37323944,202602,록,2,2026,겨울
42,소나기,이클립스 (ECLIPSE),37390939,202602,발라드,2,2026,겨울
43,오늘만 I LOVE YOU,BOYNEXTDOOR,38426197,202602,댄스,2,2026,겨울
44,한 페이지가 될 수 있게,DAY6 (데이식스),31927275,202602,록,2,2026,겨울
45,APT.,"로제 (ROSÉ), Bruno Mars",38120327,202602,댄스,2,2026,겨울
46,예뻤어,DAY6 (데이식스),30232719,202602,록,2,2026,겨울
47,FOCUS,Hearts2Hearts (하츠투하츠),600320356,202602,댄스,2,2026,겨울
48,Flower,오반(OVAN),38635449,202602,발라드,2,2026,겨울
49,"Zoo (From ""Zootopia 2""/Soundtrack Version)","Disney, Shakira",600258470,202602,기타,2,2026,겨울
50,XOXZ,IVE (아이브),39693013,202602,댄스,2,2026,겨울
51,Love wins all,아이유,37145732,202602,발라드,2,2026,겨울
52,시작의 아이,마크툽 (MAKTUB),38388023,202602,R&B,2,2026,겨울
53,첫 만남은 계획대로 되지 않아,TWS (투어스),37140709,202602,댄스,2,2026,겨울
54,Welcome to the Show,DAY6 (데이식스),37323943,202602,록,2,2026,겨울
55,그래 늦지 않았어 (2025),"아샤트리, 이예은, 전건호",600493407,202602,발라드,2,2026,겨울
56,주저하는 연인들을 위해,잔나비,31666417,202602,인디,2,2026,겨울
57,STYLE,Hearts2Hearts (하츠투하츠),39161085,202602,댄스,2,2026,겨울
58,눈사람,정승환,30877002,202602,발라드,2,2026,겨울
59,Die With A Smile,"Lady Gaga, Bruno Mars",37901626,202602,기타,2,2026,겨울
60,사랑인가 봐,멜로망스,34657844,202602,발라드,2,2026,겨울
61,청혼하지 않을 이유를 못 찾았어,이무진,37375706,202602,발라드,2,2026,겨울
62,Never Ending Story,아이유,39051429,202602,발라드,2,2026,겨울
63,사랑의 언어 (Love Language),김민석 (멜로망스),600906236,202602,록,2,2026,겨울
64,운명 (2025),"먼데이 키즈, 이이경",39430660,202602,발라드,2,2026,겨울
65,한번 더 이별,이창섭,39721328,202602,발라드,2,2026,겨울
66,다정히 내 이름을 부르면,"경서예지, 전건호",33496587,202602,발라드,2,2026,겨울
67,I AM,IVE (아이브),36356993,202602,댄스,2,2026,겨울
68,IRIS OUT,Kenshi Yonezu,600032332,202602,기타,2,2026,겨울
69,TOO BAD (feat. Anderson .Paak),G-DRAGON,38589554,202602,기타,2,2026,겨울
70,Magnetic,아일릿(ILLIT),37347911,202602,댄스,2,2026,겨울
71,인사,범진,34451383,202602,발라드,2,2026,겨울
72,사랑은 늘 도망가,임영웅,34061322,202602,발라드,2,2026,겨울
73,헤어지자 말해요,박재정,36382580,202602,발라드,2,2026,겨울
74,Rich Man,aespa,600024643,202602,댄스,2,2026,겨울
75,첫 눈,EXO,4352438,202602,발라드,2,2026,겨울
76,비의 랩소디,임재현,37023625,202602,발라드,2,2026,겨울
77,눈이 오잖아(Feat.헤이즈),이무진,34360855,202602,발라드,2,2026,겨울
78,에피소드,이무진,37053556,202602,록,2,2026,겨울
79,Hollywood Action,BOYNEXTDOOR,600318353,202602,댄스,2,2026,겨울
80,Supernova,aespa,37524037,202602,댄스,2,2026,겨울
81,365일,이창섭,600668850,202602,발라드,2,2026,겨울
82,MY LOVE(2025),"이예은, 아샤트리, 전건호",38583620,202602,발라드,2,2026,겨울
83,빌려온 고양이 (Do the Dance),아일릿(ILLIT),39116012,202602,댄스,2,2026,겨울
84,Hype Boy,NewJeans,35454426,202602,댄스,2,2026,겨울
85,Dirty Work,aespa,39121279,202602,댄스,2,2026,겨울
86,슬픈 초대장,순순희(지환),37069064,202602,발라드,2,2026,겨울
87,나였으면,"나윤권, 도경수(D.O.)",600447153,202602,발라드,2,2026,겨울
88,고민중독,QWER,37373234,202602,록,2,2026,겨울
89,가만히 눈을 감고,DK(디셈버),600035196,202602,발라드,2,2026,겨울
90,Seven (feat. Latto) - Clean Ver.,정국,36617841,202602,댄스,2,2026,겨울
91,Daydream,웬디 (WENDY),600906246,202602,발라드,2,2026,겨울
92,body,다영 (DAYOUNG),600057428,202602,댄스,2,2026,겨울
93,DUET,"지코 (ZICO), Lilas",600727012,202602,기타,2,2026,겨울
94,우리들의 블루스,임영웅,34908740,202602,발라드,2,2026,겨울
95,이 밤을 빌려 말해요,PLAVE,600791038,202602,발라드,2,2026,겨울
96,다시 만날 수 있을까,임영웅,35008524,202602,발라드,2,2026,겨울
97,LOOK AT ME,ALLDAY PROJECT,600604262,202602,댄스,2,2026,겨울
98,순간을 영원처럼,임영웅,39765727,202602,발라드,2,2026,겨울
99,끝사랑,테이,601273260,202602,발라드,2,2026,겨울
100,가까운 듯 먼 그대여,카더가든,33855085,202602,발라드,2,2026,겨울
1,Good Goodbye,화사 (HWASA),600287375,202601,발라드,1,2026,겨울
2,Drowning,WOODZ,36397952,202601,록,1,2026,겨울
3,사랑하게 될 거야,한로로,36730261,202601,인디,1,2026,겨울
4,타임캡슐,다비치,600299706,202601,발라드,1,2026,겨울
5,Blue Valentine,NMIXX,600243411,202601,댄스,1,2026,겨울
6,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166708,202601,기타,1,2026,겨울
7,SPAGHETTI (feat. j-hope of BTS),"LE SSERAFIM (르세라핌), j-hope",600354699,202601,댄스,1,2026,겨울
8,ONE MORE TIME,ALLDAY PROJECT,600513208,202601,댄스,1,2026,겨울
9,멸종위기사랑,이찬혁,39307948,202601,댄스,1,2026,겨울
10,어제보다 슬픈 오늘,우디 (Woody),38733032,202601,발라드,1,2026,겨울
11,0+0,한로로,39504779,202601,인디,1,2026,겨울
12,뛰어(JUMP),BLACKPINK,39298775,202601,댄스,1,2026,겨울
13,달리 표현할 수 없어요,로이킴,600359330,202601,발라드,1,2026,겨울
14,그대 작은 나의 세상이 되어,카더가든,33241003,202601,발라드,1,2026,겨울
15,"힙합보단 사랑, 사랑보단 돈 (Feat. 베이식)",노아주다 (noahjooda),34752757,202601,발라드,1,2026,겨울
16,모르시나요(PROD.로코베리),조째즈,38429074,202601,발라드,1,2026,겨울
17,하얀 그리움,프로미스나인,600607173,202601,댄스,1,2026,겨울
18,NOT CUTE ANYMORE,아일릿(ILLIT),600551548,202601,댄스,1,2026,겨울
19,FAMOUS,ALLDAY PROJECT,39156202,202601,댄스,1,2026,겨울
20,너의 모든 순간,성시경,4446485,202601,발라드,1,2026,겨울
21,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),32061975,202601,발라드,1,2026,겨울
22,like JENNIE,제니 (JENNIE),38629386,202601,댄스,1,2026,겨울
23,toxic till the end,로제 (ROSÉ),38300904,202601,록,1,2026,겨울
24,"Zoo (From ""Zootopia 2""/Soundtrack Version)","Disney, Shakira",600258470,202601,기타,1,2026,겨울
25,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON,38242510,202601,기타,1,2026,겨울
26,내게 사랑이 뭐냐고 물어본다면,로이킴,38104031,202601,발라드,1,2026,겨울
27,천상연,이창섭,37228861,202601,발라드,1,2026,겨울
28,Soda Pop,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166705,202601,기타,1,2026,겨울
29,너에게 닿기를,10CM,38626852,202601,록,1,2026,겨울
30,첫 눈,EXO,4352438,202601,발라드,1,2026,겨울
31,시작의 아이 ❍,"박다혜, 마크툽 (MAKTUB)",39566906,202601,R&B,1,2026,겨울
32,나는 반딧불,황가람,38123338,202601,발라드,1,2026,겨울
33,청춘만화,이무진,38071559,202601,록,1,2026,겨울
34,Whiplash,aespa,38123332,202601,댄스,1,2026,겨울
35,오늘만 I LOVE YOU,BOYNEXTDOOR,38426197,202601,댄스,1,2026,겨울
